Txn Date,Store,Category,Payment Type,Basket Items,Basket Value
22.08.2024,Store 01,Monitors,Wallet,17,246.48
13.11.2025,Store 28,Storage,Voucher,8,465.26
11.10.2024,Store 19,Monitors,Cash,18,197.77
03.10.2024,Store 35,Laptops,Voucher,2,174.63
09.10.2025,Store 08,Monitors,Card,15,61.58
19.07.2025,Store 25,Networking,Card,13,97.17
06.02.2024,Store 35,Networking,Wallet,16,84.36
17.10.2025,Store 05,Storage,Voucher,13,31.49
09.09.2024,Store 16,Laptops,Voucher,4,179.64
21.11.2025,Store 22,Peripherals,Card,4,81.69
20.08.2024,Store 02,Peripherals,Voucher,19,202.82
28.05.2024,Store 01,Peripherals,Wallet,2,367.94
20.12.2024,Store 33,Storage,Cash,5,450.38
10.01.2025,Store 20,Networking,Wallet,11,429.58
08.03.2024,Store 04,Peripherals,Cash,2,334.25
13.03.2024,Store 26,Laptops,Card,22,326.42
03.01.2024,Store 30,Monitors,Cash,18,10.14
04.03.2025,Store 25,Laptops,Voucher,18,300.83
11.04.2025,Store 38,Peripherals,Wallet,2,339.5
29.03.2025,Store 35,Peripherals,Wallet,15,40.23
22.09.2024,Store 06,Monitors,Voucher,9,461.56
21.09.2024,Store 14,Monitors,Voucher,21,288.45
27.10.2024,Store 14,Storage,Wallet,4,387.07
27.07.2024,Store 02,Networking,Card,14,276.35
04.05.2025,Store 13,Storage,Wallet,15,403.39
16.09.2025,Store 39,Peripherals,Voucher,15,428.76
08.01.2025,Store 18,Peripherals,Card,18,73.71
12.01.2024,Store 12,Storage,Voucher,8,59.16
24.11.2025,Store 05,Monitors,Cash,8,422.04
08.07.2025,Store 22,Monitors,Cash,19,175.84
02.08.2024,Store 10,Monitors,Cash,11,66.56
07.04.2024,Store 16,Storage,Wallet,13,202.68
20.02.2025,Store 20,Peripherals,Card,14,394.57
20.09.2025,Store 17,Storage,Cash,15,414.62
24.10.2024,Store 14,Monitors,Cash,2,313.94
23.06.2024,Store 36,Storage,Cash,3,36.1
02.09.2024,Store 20,Networking,Cash,15,201.14
07.12.2024,Store 01,Peripherals,Voucher,17,200.38
03.05.2025,Store 18,Peripherals,Wallet,4,440.25
04.02.2025,Store 35,Monitors,Cash,12,147.04
28.11.2024,Store 22,Monitors,Voucher,17,410.36
29.01.2024,Store 33,Monitors,Wallet,8,173.29
27.11.2024,Store 02,Laptops,Wallet,19,458.65
11.04.2024,Store 18,Monitors,Wallet,13,422.89
07.04.2025,Store 20,Laptops,Voucher,5,149.98
22.01.2025,Store 15,Storage,Voucher,22,305.31
31.05.2025,Store 38,Storage,Voucher,2,369.67
16.03.2025,Store 13,Peripherals,Voucher,6,291.55
16.08.2025,Store 21,Peripherals,Wallet,12,363.77
26.07.2024,Store 02,Storage,Card,2,182.24
28.07.2024,Store 08,Peripherals,Wallet,13,29.4
23.08.2024,Store 12,Networking,Cash,9,50.78
24.09.2025,Store 11,Networking,Cash,5,420.31
06.03.2024,Store 25,Monitors,Card,21,99.45
17.10.2025,Store 05,Storage,Cash,16,211.83
18.03.2025,Store 38,Networking,Cash,21,305.79
22.03.2024,Store 08,Laptops,Voucher,11,12.22
20.03.2024,Store 34,Storage,Cash,9,125.39
06.07.2024,Store 06,Networking,Wallet,19,479.14
03.09.2025,Store 01,Storage,Card,21,61.85
29.01.2024,Store 22,Monitors,Voucher,9,250.33
08.02.2025,Store 18,Networking,Wallet,8,130.21
07.06.2024,Store 20,Laptops,Wallet,5,363.96
08.10.2024,Store 28,Laptops,Cash,18,175.29
10.04.2025,Store 21,Storage,Voucher,11,68.25
11.04.2025,Store 40,Monitors,Cash,15,411.58
24.10.2024,Store 32,Monitors,Voucher,7,222.99
03.07.2025,Store 31,Peripherals,Cash,2,455.36
28.09.2025,Store 04,Monitors,Voucher,14,204.85
15.05.2024,Store 32,Laptops,Voucher,16,15.3
05.10.2024,Store 02,Monitors,Voucher,11,430.41
14.09.2024,Store 18,Peripherals,Cash,18,333.51
16.11.2025,Store 24,Peripherals,Voucher,11,240.09
27.02.2025,Store 09,Monitors,Cash,19,40.22
28.08.2025,Store 26,Networking,Voucher,13,287.08
23.07.2025,Store 24,Laptops,Cash,1,425.24
11.12.2024,Store 18,Peripherals,Voucher,21,358.62
21.10.2025,Store 01,Networking,Wallet,17,99.29
21.07.2024,Store 34,Storage,Voucher,15,32.39
01.02.2025,Store 11,Networking,Wallet,5,443.69
14.04.2024,Store 32,Laptops,Cash,16,420.78
16.08.2025,Store 12,Peripherals,Wallet,4,225.88
25.02.2024,Store 35,Storage,Voucher,18,351.62
09.05.2024,Store 39,Networking,Wallet,8,346.67
07.08.2025,Store 19,Peripherals,Cash,3,32.79
27.05.2024,Store 32,Storage,Cash,17,288.72
03.03.2025,Store 21,Peripherals,Card,4,92.95
11.03.2024,Store 24,Peripherals,Wallet,12,134.95
14.08.2024,Store 29,Monitors,Wallet,11,442.08
07.11.2024,Store 19,Storage,Voucher,7,179.5
29.12.2024,Store 01,Storage,Cash,7,456.03
09.05.2024,Store 09,Peripherals,Cash,11,186.2
20.09.2024,Store 39,Storage,Cash,6,70.82
21.08.2024,Store 10,Networking,Wallet,22,457.23
20.06.2024,Store 21,Storage,Wallet,12,417.98
11.09.2025,Store 03,Storage,Cash,11,29.42
18.09.2024,Store 05,Monitors,Wallet,2,377.56
28.06.2024,Store 30,Networking,Cash,9,156.53
08.02.2024,Store 09,Storage,Voucher,6,414.46
22.07.2024,Store 16,Storage,Wallet,11,172.64
24.04.2025,Store 12,Laptops,Cash,8,98.62
08.11.2024,Store 11,Networking,Wallet,19,387.48
12.06.2024,Store 15,Monitors,Cash,14,344.86
28.10.2025,Store 05,Laptops,Wallet,16,8.67
07.11.2025,Store 15,Storage,Wallet,10,107.11
09.08.2024,Store 05,Networking,Voucher,10,253.52
03.07.2024,Store 33,Monitors,Cash,18,168.87
10.05.2024,Store 03,Storage,Wallet,12,11.97
31.07.2024,Store 19,Peripherals,Wallet,12,65.76
24.07.2025,Store 10,Monitors,Card,22,178.3
17.02.2024,Store 38,Monitors,Voucher,10,120.8
13.11.2025,Store 24,Laptops,Cash,10,148.58
22.04.2024,Store 18,Laptops,Wallet,12,106.29
03.02.2024,Store 28,Storage,Wallet,11,433.88
19.12.2024,Store 37,Laptops,Card,12,396.23
21.06.2025,Store 06,Laptops,Card,14,222.65
22.12.2024,Store 09,Monitors,Card,9,467.12
29.03.2025,Store 31,Laptops,Cash,9,425.65
23.11.2024,Store 35,Networking,Voucher,15,405.82
30.07.2024,Store 27,Laptops,Cash,10,135.44
29.02.2024,Store 15,Networking,Voucher,20,251.42
25.02.2025,Store 09,Laptops,Cash,16,472.71
03.06.2024,Store 05,Monitors,Cash,1,254.44
22.04.2025,Store 10,Storage,Voucher,19,266.3
07.12.2024,Store 15,Networking,Wallet,8,4.14
02.03.2025,Store 38,Networking,Card,1,239.35
24.03.2025,Store 18,Laptops,Card,6,8.75
16.11.2025,Store 36,Storage,Card,2,178.75
11.11.2024,Store 39,Networking,Wallet,1,257.75
16.02.2024,Store 39,Storage,Card,7,19.33
07.02.2024,Store 31,Networking,Voucher,18,101.57
19.08.2025,Store 30,Networking,Wallet,8,86.94
30.08.2024,Store 16,Storage,Wallet,17,101.88
29.08.2025,Store 19,Peripherals,Voucher,2,217.84
20.07.2024,Store 17,Networking,Wallet,10,111.53
01.05.2024,Store 03,Monitors,Card,13,125.92
28.10.2024,Store 23,Laptops,Voucher,12,29.38
19.11.2025,Store 11,Storage,Cash,8,58.41
16.12.2024,Store 01,Laptops,Card,3,263.56
06.03.2024,Store 19,Peripherals,Wallet,2,456.75
16.10.2024,Store 13,Networking,Cash,11,11.59
28.08.2025,Store 04,Networking,Card,4,172.75
01.10.2025,Store 03,Storage,Voucher,5,253.15
21.11.2024,Store 05,Networking,Cash,20,84.49
26.07.2024,Store 40,Storage,Wallet,2,192.35
30.11.2025,Store 21,Storage,Cash,19,441.28
08.08.2025,Store 26,Networking,Card,9,166.08
18.07.2024,Store 24,Storage,Voucher,22,104.07
08.05.2024,Store 34,Monitors,Cash,10,279.33
13.09.2024,Store 19,Laptops,Cash,19,55.82
11.06.2025,Store 10,Laptops,Card,18,367.96
18.08.2024,Store 40,Peripherals,Cash,6,323.48
15.03.2024,Store 18,Networking,Voucher,4,237.64
26.04.2025,Store 25,Networking,Voucher,3,417.21
21.12.2024,Store 22,Networking,Cash,16,102.63
14.06.2025,Store 30,Peripherals,Voucher,2,427.49
05.09.2024,Store 26,Networking,Wallet,4,119.5
16.06.2024,Store 10,Monitors,Cash,20,289.61
19.07.2024,Store 32,Laptops,Card,4,72.19
08.05.2024,Store 18,Storage,Card,16,329.94
12.02.2025,Store 10,Peripherals,Voucher,20,34.99
05.07.2024,Store 36,Networking,Cash,2,89.65
03.08.2025,Store 12,Networking,Card,13,86.83
02.12.2024,Store 11,Peripherals,Voucher,10,143.75
27.01.2025,Store 05,Monitors,Card,15,467.96
18.04.2025,Store 17,Networking,Card,16,328.49
26.08.2024,Store 22,Laptops,Voucher,17,348.77
16.09.2024,Store 29,Peripherals,Card,18,88.78
07.04.2025,Store 32,Networking,Voucher,12,294.97
18.10.2025,Store 02,Laptops,Cash,20,312.1
12.03.2024,Store 23,Laptops,Wallet,15,93.46
26.09.2024,Store 23,Peripherals,Cash,11,6.23
24.06.2025,Store 02,Laptops,Wallet,7,155.48
09.09.2025,Store 35,Networking,Wallet,2,67.37
25.01.2025,Store 14,Peripherals,Card,12,175.68
30.04.2024,Store 07,Monitors,Cash,8,346.66
24.02.2024,Store 18,Peripherals,Wallet,13,420.79
17.10.2024,Store 40,Storage,Wallet,19,87.26
17.12.2024,Store 36,Storage,Cash,11,330.47
14.10.2025,Store 33,Monitors,Card,8,126.37
24.03.2024,Store 35,Peripherals,Wallet,7,359.66
05.11.2025,Store 33,Laptops,Card,6,37.01
07.01.2024,Store 01,Storage,Cash,7,89.68
10.09.2024,Store 40,Storage,Cash,16,62.45
14.03.2025,Store 36,Monitors,Card,12,389.31
08.09.2025,Store 10,Networking,Card,16,140.41
08.03.2024,Store 06,Laptops,Wallet,22,175.78
25.02.2024,Store 29,Laptops,Wallet,8,268.54
28.06.2024,Store 37,Storage,Cash,20,88.84
28.07.2025,Store 01,Monitors,Cash,3,442.5
04.04.2025,Store 19,Laptops,Wallet,3,411.04
04.11.2025,Store 15,Storage,Wallet,16,243.13
09.08.2024,Store 31,Storage,Card,3,169.26
05.12.2024,Store 29,Laptops,Cash,8,454.25
13.10.2024,Store 16,Monitors,Voucher,19,437.03
08.03.2025,Store 29,Networking,Cash,5,419.55
11.06.2025,Store 09,Storage,Wallet,12,350.19
14.06.2024,Store 15,Networking,Wallet,22,94.16
07.10.2025,Store 29,Monitors,Voucher,17,225.98
16.06.2025,Store 26,Storage,Wallet,22,268.21
19.08.2024,Store 09,Networking,Card,1,17.24
27.05.2025,Store 33,Peripherals,Card,18,126.05
29.12.2024,Store 24,Laptops,Cash,19,305.85
18.06.2025,Store 12,Storage,Cash,21,441.25
10.10.2024,Store 22,Storage,Cash,4,14.17
28.06.2024,Store 23,Laptops,Cash,14,321.56
14.03.2025,Store 10,Storage,Wallet,17,473.18
03.04.2025,Store 32,Storage,Voucher,8,438.98
22.10.2025,Store 16,Storage,Card,19,271.93
16.12.2024,Store 33,Laptops,Wallet,1,412.61
08.05.2025,Store 06,Networking,Cash,20,329.37
02.05.2024,Store 28,Laptops,Voucher,3,254.07
10.03.2024,Store 18,Monitors,Cash,2,192.52
24.06.2024,Store 25,Monitors,Cash,7,222.94
27.03.2024,Store 25,Laptops,Card,20,218.87
17.11.2025,Store 34,Laptops,Cash,20,44.38
30.08.2024,Store 15,Networking,Voucher,12,149.09
09.10.2024,Store 34,Peripherals,Cash,14,267.05
18.10.2024,Store 29,Networking,Wallet,15,15.43
24.09.2025,Store 12,Monitors,Wallet,14,301.28
29.11.2024,Store 38,Peripherals,Voucher,4,221.24
22.02.2025,Store 30,Storage,Cash,11,102.82
23.01.2025,Store 09,Storage,Cash,3,280.08
29.05.2025,Store 12,Monitors,Wallet,8,150.81
29.11.2024,Store 39,Monitors,Wallet,18,39.27
08.03.2025,Store 28,Monitors,Card,18,262.51
16.11.2025,Store 16,Peripherals,Cash,11,389.2
29.10.2024,Store 06,Monitors,Cash,3,110.01
12.09.2025,Store 10,Peripherals,Card,6,350.21
03.08.2024,Store 10,Storage,Cash,20,28.1
09.02.2024,Store 16,Monitors,Voucher,2,289.85
05.04.2024,Store 13,Peripherals,Cash,19,126.29
01.07.2025,Store 21,Networking,Card,13,336.27
12.04.2025,Store 29,Laptops,Cash,15,306.23
01.08.2024,Store 10,Storage,Wallet,7,349.25
14.09.2024,Store 21,Storage,Cash,11,36.06
26.10.2024,Store 06,Laptops,Cash,2,217.71
22.03.2025,Store 17,Peripherals,Voucher,22,474.72
26.12.2024,Store 39,Laptops,Cash,7,179.18
04.01.2024,Store 28,Peripherals,Voucher,7,476.69
17.09.2024,Store 32,Monitors,Card,2,437.22
03.03.2024,Store 29,Networking,Wallet,6,296.83
22.09.2025,Store 20,Networking,Voucher,5,350.8
04.08.2025,Store 40,Networking,Voucher,22,132.1
11.08.2024,Store 21,Networking,Cash,9,6.11
16.10.2025,Store 03,Storage,Voucher,14,315.31
15.03.2025,Store 14,Networking,Voucher,17,205
16.08.2025,Store 35,Storage,Wallet,9,266.64
16.07.2025,Store 17,Networking,Cash,12,203.43
30.01.2025,Store 09,Laptops,Wallet,19,237.23
22.08.2025,Store 32,Networking,Card,1,425.28
17.05.2025,Store 19,Networking,Wallet,17,54.55
24.09.2024,Store 33,Storage,Voucher,13,259.06
23.01.2024,Store 16,Networking,Wallet,17,232.94
06.02.2024,Store 18,Laptops,Voucher,14,222.8
05.12.2024,Store 32,Laptops,Voucher,3,340.49
27.06.2025,Store 27,Storage,Wallet,8,64.76
25.02.2025,Store 39,Monitors,Wallet,12,420.97
18.10.2025,Store 17,Networking,Voucher,17,425.62
21.07.2024,Store 39,Networking,Wallet,4,315.55
12.04.2024,Store 14,Peripherals,Voucher,1,276.37
29.10.2025,Store 24,Peripherals,Cash,11,404.95
05.07.2024,Store 33,Networking,Wallet,18,214.58
14.11.2024,Store 06,Monitors,Wallet,15,398.4
27.12.2024,Store 07,Storage,Card,4,139.8
12.01.2024,Store 12,Storage,Voucher,18,240.07
21.01.2024,Store 12,Laptops,Voucher,8,311.97
28.08.2025,Store 18,Peripherals,Voucher,8,462.26
25.11.2025,Store 36,Storage,Card,1,76.67
24.10.2025,Store 12,Monitors,Wallet,6,445.77
29.11.2025,Store 19,Laptops,Card,5,240.04
29.07.2025,Store 28,Networking,Wallet,15,222.3
04.03.2025,Store 40,Laptops,Cash,11,151.37
30.09.2024,Store 02,Networking,Wallet,17,475.89
08.06.2024,Store 28,Networking,Cash,16,214.18
01.02.2024,Store 37,Storage,Cash,11,29.01
14.10.2024,Store 27,Monitors,Wallet,19,156.73
13.08.2025,Store 10,Peripherals,Cash,11,298.83
23.10.2024,Store 20,Networking,Cash,5,268.3
23.05.2025,Store 17,Peripherals,Voucher,8,168.95
05.01.2025,Store 25,Storage,Wallet,21,195.27
12.05.2025,Store 07,Networking,Wallet,14,424.29
25.12.2024,Store 32,Peripherals,Cash,10,63.18
11.06.2025,Store 03,Monitors,Cash,2,255.27
04.03.2025,Store 01,Storage,Cash,5,248.18
23.04.2024,Store 14,Storage,Card,14,255.84
15.11.2025,Store 12,Networking,Card,16,171.95
30.03.2025,Store 11,Storage,Wallet,11,303.53
26.05.2024,Store 17,Peripherals,Card,20,187.98
12.06.2024,Store 03,Networking,Card,21,34.86
24.04.2024,Store 37,Storage,Cash,1,21
07.07.2025,Store 11,Peripherals,Wallet,4,3.72
25.11.2024,Store 29,Peripherals,Cash,2,389.73
22.06.2025,Store 11,Laptops,Wallet,2,342.38
16.09.2025,Store 39,Monitors,Cash,3,301.59
04.07.2025,Store 01,Storage,Wallet,5,406.27
23.02.2025,Store 39,Laptops,Card,15,220.75
01.03.2025,Store 13,Monitors,Cash,9,319.43
28.01.2024,Store 14,Storage,Card,8,110.51
02.09.2024,Store 26,Monitors,Cash,2,376.18
06.04.2024,Store 04,Storage,Wallet,20,51.86
19.11.2025,Store 01,Peripherals,Voucher,8,337.95
01.09.2024,Store 34,Storage,Voucher,18,108.91
24.11.2025,Store 07,Laptops,Wallet,9,111.01
09.11.2025,Store 21,Laptops,Wallet,7,401.57
17.10.2024,Store 27,Laptops,Wallet,21,318.37
28.02.2024,Store 10,Storage,Cash,1,103.17
11.02.2025,Store 04,Peripherals,Wallet,17,302.18
19.06.2025,Store 33,Networking,Voucher,8,308.49
19.02.2025,Store 05,Peripherals,Wallet,14,322.69
29.08.2025,Store 02,Laptops,Voucher,14,323.27
22.01.2025,Store 37,Monitors,Voucher,12,386.03
05.03.2024,Store 38,Monitors,Cash,11,243.63
27.04.2024,Store 20,Laptops,Cash,22,365.09
30.08.2025,Store 40,Monitors,Card,3,425.83
13.01.2024,Store 33,Storage,Wallet,1,221.05
16.02.2024,Store 22,Networking,Cash,11,320.99
20.01.2025,Store 20,Storage,Cash,14,465.27
15.09.2024,Store 19,Laptops,Cash,3,22.13
25.04.2025,Store 39,Networking,Wallet,8,405.42
15.05.2024,Store 32,Peripherals,Voucher,15,64.38
02.04.2025,Store 02,Laptops,Cash,10,127.47
02.11.2025,Store 06,Storage,Wallet,1,213.99
04.01.2025,Store 02,Storage,Wallet,1,244.14
05.09.2024,Store 33,Storage,Cash,15,407.71
02.05.2025,Store 02,Laptops,Voucher,19,278.62
17.07.2024,Store 36,Networking,Cash,18,315.58
09.05.2025,Store 09,Monitors,Wallet,20,454.03
28.12.2024,Store 29,Peripherals,Card,13,123.77
22.06.2025,Store 20,Peripherals,Cash,7,302.32
07.04.2025,Store 32,Storage,Wallet,13,29.6
17.08.2025,Store 40,Storage,Card,14,471.62
25.10.2024,Store 05,Laptops,Cash,12,251.76
07.08.2024,Store 40,Storage,Card,3,3.71
03.01.2025,Store 07,Laptops,Card,17,315.47
29.03.2025,Store 21,Monitors,Cash,3,58.94
30.11.2024,Store 22,Laptops,Voucher,9,407.29
03.11.2024,Store 16,Storage,Card,6,76.1
13.07.2024,Store 39,Storage,Voucher,9,225.06
19.08.2025,Store 27,Peripherals,Wallet,6,472.81
14.10.2025,Store 14,Networking,Card,5,380.53
22.07.2024,Store 36,Storage,Voucher,19,441.26
31.05.2024,Store 11,Laptops,Wallet,6,192.82
08.06.2024,Store 04,Monitors,Voucher,1,429.47
14.02.2024,Store 09,Peripherals,Voucher,5,294.63
21.04.2025,Store 17,Peripherals,Voucher,14,365.22
18.01.2024,Store 19,Laptops,Cash,16,180.82
22.01.2025,Store 11,Monitors,Wallet,6,342.8
05.01.2024,Store 11,Networking,Wallet,20,384.35
13.07.2025,Store 22,Laptops,Wallet,12,204.11
31.01.2025,Store 10,Peripherals,Cash,12,296.39
19.12.2024,Store 33,Laptops,Cash,6,40.45
15.02.2025,Store 30,Peripherals,Cash,21,198.2
11.01.2025,Store 01,Storage,Wallet,9,440.15
23.08.2025,Store 15,Monitors,Cash,6,145.41
16.05.2024,Store 29,Monitors,Wallet,22,277.97
09.10.2025,Store 13,Peripherals,Cash,3,348.36
28.11.2025,Store 23,Networking,Card,1,99.1
16.10.2024,Store 36,Storage,Voucher,19,106.06
23.06.2025,Store 10,Storage,Card,12,47.92
21.06.2025,Store 13,Networking,Wallet,17,451.89
22.06.2025,Store 29,Networking,Voucher,10,306.81
20.02.2024,Store 18,Storage,Voucher,15,413.07
11.10.2025,Store 05,Networking,Voucher,8,21.13
27.05.2024,Store 02,Laptops,Voucher,2,307.37
03.11.2025,Store 25,Monitors,Wallet,16,162.18
19.02.2024,Store 20,Storage,Card,6,17.64
03.03.2024,Store 34,Storage,Voucher,22,411.76
24.09.2025,Store 09,Peripherals,Wallet,18,43.26
15.05.2024,Store 30,Laptops,Wallet,8,110.23
12.09.2024,Store 35,Networking,Voucher,2,85.59
25.05.2025,Store 23,Peripherals,Wallet,7,165.28
18.02.2025,Store 06,Laptops,Wallet,22,71.27
23.04.2025,Store 37,Storage,Cash,14,463.67
08.12.2024,Store 19,Monitors,Card,17,89.67
07.12.2024,Store 16,Laptops,Voucher,20,316.28
07.01.2025,Store 30,Storage,Cash,3,442.14
29.06.2025,Store 37,Laptops,Cash,5,89.69
06.11.2024,Store 19,Laptops,Card,3,107.82
05.11.2025,Store 08,Monitors,Cash,18,210.44
23.04.2024,Store 23,Networking,Card,16,299.47
19.08.2025,Store 08,Peripherals,Voucher,4,307.64
20.11.2024,Store 04,Networking,Wallet,9,119.23
09.04.2024,Store 39,Storage,Voucher,15,336.69
13.05.2024,Store 14,Laptops,Wallet,15,462.59
23.04.2024,Store 20,Monitors,Card,14,409.89
03.09.2024,Store 02,Peripherals,Card,22,52.01
18.04.2025,Store 04,Networking,Cash,12,177.58
01.01.2025,Store 07,Storage,Voucher,6,157.78
16.10.2024,Store 22,Peripherals,Wallet,12,137.68
14.03.2024,Store 11,Peripherals,Wallet,13,56.43
01.01.2024,Store 02,Storage,Wallet,19,22.9
08.08.2024,Store 30,Monitors,Card,3,185.12
26.03.2025,Store 37,Laptops,Wallet,11,107.02
08.04.2025,Store 15,Monitors,Voucher,19,226.96
12.05.2024,Store 22,Networking,Cash,3,203.88
11.02.2025,Store 30,Laptops,Cash,17,316.96
24.08.2024,Store 22,Networking,Voucher,22,43.87
05.11.2025,Store 29,Networking,Card,17,427.7
13.01.2024,Store 18,Peripherals,Voucher,5,146.89
09.06.2024,Store 20,Peripherals,Wallet,8,248.07
21.02.2025,Store 23,Peripherals,Card,15,215.39
11.03.2025,Store 07,Laptops,Voucher,12,454.22
05.08.2025,Store 10,Laptops,Voucher,2,40.73
05.09.2024,Store 14,Peripherals,Card,13,194.57
19.03.2024,Store 05,Networking,Wallet,17,196.32
16.07.2025,Store 10,Storage,Card,20,278.15
20.06.2024,Store 09,Laptops,Cash,4,459.25
13.04.2025,Store 35,Monitors,Wallet,6,442.49
18.04.2024,Store 12,Laptops,Wallet,19,375.05
16.08.2025,Store 30,Peripherals,Cash,1,301.5
27.10.2025,Store 39,Storage,Wallet,3,120.02
31.08.2024,Store 11,Peripherals,Cash,9,58.2
03.07.2025,Store 18,Storage,Wallet,19,298.58
31.08.2024,Store 39,Storage,Wallet,4,53.14
19.05.2024,Store 34,Storage,Cash,7,399.76
07.08.2025,Store 30,Laptops,Wallet,7,271.78
13.04.2024,Store 14,Laptops,Wallet,20,378.83
23.03.2024,Store 05,Networking,Card,10,23.21
24.03.2025,Store 06,Monitors,Card,5,216.88
23.02.2025,Store 27,Peripherals,Wallet,19,112.86
08.02.2025,Store 27,Monitors,Wallet,7,240.4
08.04.2024,Store 07,Laptops,Card,9,179.98
31.12.2024,Store 08,Peripherals,Cash,13,128.84
18.11.2024,Store 19,Storage,Cash,1,149.2
20.05.2024,Store 28,Storage,Wallet,14,187.06
19.10.2024,Store 13,Networking,Voucher,16,284.78
25.11.2025,Store 03,Peripherals,Voucher,3,103.81
10.06.2024,Store 32,Monitors,Card,2,262.85
30.01.2024,Store 07,Laptops,Card,15,184.81
06.05.2025,Store 20,Networking,Cash,22,183.33
10.01.2025,Store 38,Laptops,Voucher,2,389.89
06.05.2025,Store 10,Peripherals,Cash,20,384.58
21.11.2025,Store 28,Networking,Voucher,11,243.42
03.09.2025,Store 03,Storage,Cash,9,207.72
24.12.2024,Store 23,Peripherals,Card,15,446.72
10.08.2024,Store 24,Laptops,Card,3,457.48
18.03.2024,Store 20,Networking,Voucher,22,478.58
14.06.2025,Store 08,Peripherals,Wallet,15,27.34
18.01.2024,Store 31,Peripherals,Cash,4,448.22
25.11.2025,Store 31,Storage,Card,18,357.58
05.10.2024,Store 33,Networking,Wallet,19,109.09
09.11.2024,Store 11,Networking,Card,12,21.7
12.05.2025,Store 18,Laptops,Voucher,18,66.17
22.07.2025,Store 09,Networking,Card,20,177.02
03.10.2024,Store 16,Peripherals,Card,17,172.59
25.02.2024,Store 31,Monitors,Card,21,397.16
01.07.2025,Store 08,Storage,Card,16,66.76
30.10.2025,Store 03,Peripherals,Card,7,471.51
25.02.2024,Store 14,Laptops,Voucher,4,167.22
03.04.2024,Store 30,Networking,Wallet,4,331.59
14.11.2025,Store 07,Peripherals,Voucher,12,307.34
24.10.2024,Store 22,Monitors,Card,20,267.7
22.11.2024,Store 35,Networking,Voucher,8,112.66
01.01.2024,Store 16,Networking,Cash,13,187.33
05.07.2025,Store 21,Peripherals,Wallet,6,307.45
16.09.2025,Store 21,Storage,Card,20,37.59
26.05.2024,Store 34,Peripherals,Cash,12,470.93
15.01.2024,Store 21,Peripherals,Wallet,6,29
22.06.2025,Store 38,Laptops,Wallet,21,205.35
